Date,Close,Volume
2010-02-05,6.528842449188232,111315750
2010-02-08,6.594133377075195,54929479
2010-02-09,6.594133377075195,33391847
2010-02-10,6.594133377075195,11615185
2010-02-11,7.508171558380127,106234755
2010-02-12,7.3123064041137695,80775315
2010-02-15,7.247020244598389,22793929
2010-02-16,7.704036235809326,67501815
2010-02-17,7.573458671569824,72850820
2010-02-18,7.442883491516113,32983460
2010-02-19,7.508171558380127,30297499
2010-02-22,7.508171558380127,18086792
2010-02-23,7.63874626159668,51555508
2010-02-24,7.8346147537231445,96396268
2010-02-25,8.03048038482666,69225179
2010-02-26,8.03048038482666,51986811
2010-03-02,8.48749828338623,65281583
2010-03-03,8.81394100189209,42536467
2010-03-04,9.205670356750488,86121134
2010-03-05,9.14038372039795,36544052
2010-03-08,8.81394100189209,28405910
2010-03-09,9.009806632995605,43372047
2010-03-10,8.879231452941895,15130560
2010-03-11,9.009806632995605,27484110
2010-03-12,9.14038372039795,26823436
2010-03-15,9.009806632995605,18919803
2010-03-16,9.53211498260498,61608054
2010-03-17,9.989133834838867,69612396
2010-03-18,9.793267250061035,35033719
2010-03-19,10.380860328674316,81920833
2010-03-22,10.054420471191406,73426303
2010-03-23,10.772594451904297,95977091
2010-03-24,11.686631202697754,114213920
2010-03-25,11.490764617919922,96697574
2010-03-26,11.751920700073242,122403136
2010-03-29,11.36019229888916,72602438
2010-03-30,11.22961711883545,62727161
2010-03-31,10.642014503479004,45972405
2010-04-01,11.033748626708984,36227742
2010-04-02,11.099035263061523,35310156
2010-04-05,11.947784423828125,115268081
2010-04-07,11.686631202697754,70407487
2010-04-08,11.099035263061523,70124987
2010-04-09,11.4254789352417,51580994
2010-04-12,11.294902801513672,59737120
2010-04-16,10.250287055969238,55042212
2010-04-19,9.401538848876953,96560795
2010-04-20,10.837882995605469,114048058
2010-04-21,10.315574645996094,84002332
2010-04-22,10.576730728149414,75903857
2010-04-23,10.51144027709961,42473369
2010-04-26,10.642014503479004,38922438
2010-04-27,10.51144027709961,23755088
2010-04-28,10.315574645996094,37462768
2010-04-29,10.446151733398438,25488214
2010-04-30,10.642014503479004,33936192
2010-05-04,11.621343612670898,111424064
2010-05-06,12.040428161621094,97199580
2010-05-07,11.707819938659668,90977383
2010-05-10,11.774344444274902,60832077
2010-05-11,11.840865135192871,79846424
2010-05-12,11.641300201416016,51454696
2010-05-13,11.508257865905762,26046843
2010-05-14,11.840865135192871,29558210
2010-05-17,11.508257865905762,24576383
2010-05-18,11.641300201416016,26736291
2010-05-19,11.90738582611084,28958167
2010-05-20,11.90738582611084,0
2010-05-21,11.90738582611084,0
2010-05-24,11.308691024780273,44546750
2010-05-25,10.709996223449707,37830666
2010-05-26,10.909562110900879,21562089
2010-05-27,11.242170333862305,38822962
2010-05-31,11.441739082336426,22818285
2010-06-01,11.242170333862305,16839537
2010-06-02,11.774344444274902,43771390
2010-06-03,11.973908424377441,52035008
2010-06-04,11.973908424377441,66119732
2010-06-07,11.774344444274902,43745185
2010-06-08,11.641300201416016,25573098
2010-06-09,11.840865135192871,33147473
2010-06-10,12.306522369384766,77686824
2010-06-11,13.038253784179688,116914577
2010-06-14,13.836517333984375,82441028
2010-06-15,13.903043746948242,38078945
2010-06-16,13.570435523986816,45166524
2010-06-17,13.836517333984375,41899017
2010-06-18,13.769997596740723,15345030
2010-06-21,13.836517333984375,32087352
2010-06-22,14.235642433166504,67638697
2010-06-23,14.30217170715332,38983788
2010-06-24,13.836517333984375,48240319
2010-06-25,14.1691255569458,32385986
2010-06-28,14.368690490722656,26485957
2010-06-29,14.235642433166504,22392633
2010-06-30,14.634778022766113,54096776
2010-07-02,14.634778022766113,38439752
2010-07-05,14.568260192871094,34163405
2010-07-06,14.501734733581543,34596558
2010-07-07,14.435212135314941,12548905
2010-07-08,14.235642433166504,28305611
2010-07-09,14.235642433166504,14137750
2010-07-12,13.836517333984375,18007972
2010-07-13,13.836517333984375,10193949
2010-07-14,13.836517333984375,8964884
2010-07-15,14.03608226776123,20732983
2010-07-16,14.435212135314941,37537992
2010-07-19,14.368690490722656,14300838
2010-07-20,13.836517333984375,36696041
2010-07-21,13.503908157348633,30412699
2010-07-22,13.503908157348633,24891460
2010-07-23,13.570435523986816,17360451
2010-07-27,13.903043746948242,18541218
2010-07-28,13.836517333984375,9592057
2010-07-29,13.903043746948242,6286630
2010-07-30,13.903043746948242,10373788
2010-08-02,14.501734733581543,38736948
2010-08-03,14.435212135314941,33921702
2010-08-04,14.501734733581543,18828445
2010-08-05,14.634778022766113,11724938
2010-08-06,15.56607723236084,113097793
2010-08-09,15.233471870422363,19493847
2010-08-10,14.834343910217285,24449571
2010-08-11,15.03390884399414,9559275
2010-08-16,15.166952133178711,15971278
2010-08-17,16.49738311767578,73686708
2010-08-18,16.630428314208984,43024702
2010-08-19,16.96303939819336,25429330
2010-08-20,16.796730041503906,12700792
2010-08-23,16.563905715942383,9941148
2010-08-24,16.49738311767578,6626473
2010-08-25,16.364343643188477,18741814
2010-08-26,16.16477394104004,13770675
2010-08-27,16.796730041503906,12223141
2010-08-30,17.461957931518555,30828998
2010-08-31,16.96303939819336,14432582
2010-09-01,16.796730041503906,14359208
2010-09-02,16.630428314208984,10549207
2010-09-03,16.49738311767578,17662271
2010-09-06,15.56607723236084,24519760
2010-09-07,15.56607723236084,27870814
2010-09-08,16.031734466552734,17635347
2010-09-09,16.630428314208984,33089411
2010-09-10,16.49738311767578,27152077
2010-09-13,16.563905715942383,8007322
2010-09-14,16.796730041503906,29540637
2010-09-15,16.630428314208984,28123718
2010-09-16,16.49738311767578,4357942
2010-09-17,16.630428314208984,11993051
2010-09-20,17.461957931518555,24819730
2010-09-21,18.293468475341797,31953655
2010-09-22,18.127166748046875,18605959
2010-09-23,18.626081466674805,13787528
2010-09-24,18.958688735961914,9940634
2010-09-27,18.79238510131836,19773161
2010-09-28,18.127166748046875,25025670
2010-09-29,18.626081466674805,17335891
2010-09-30,18.79238510131836,11708085
2010-10-01,19.29129409790039,25961959
2010-10-04,18.293468475341797,21156682
2010-10-05,19.29129409790039,14113806
2010-10-06,19.29129409790039,9681051
2010-10-07,18.958688735961914,3500473
2010-10-08,18.958688735961914,6743933
2010-10-11,19.623912811279297,7554130
2010-10-12,20.95433807373047,32021994
2010-10-13,24.280427932739258,33166382
2010-10-14,23.44891357421875,29863216
2010-10-15,24.280427932739258,19732158
2010-10-18,24.446739196777344,15244526
2010-10-19,23.947816848754883,19751683
2010-10-20,25.61085319519043,33293399
2010-10-21,25.278257369995117,20426950
2010-10-22,25.111948013305664,10983491
2010-10-26,22.45107650756836,90130191
2010-10-27,21.78586769104004,45635645
2010-10-28,21.952167510986328,22799376
2010-10-29,21.120649337768555,13490024
2010-11-01,23.28260040283203,28868659
2010-11-02,24.446739196777344,32279522
2010-11-03,24.779340744018555,27653672
2010-11-04,27.27390480041504,39955018
2010-11-05,26.60867691040039,36614754
2010-11-08,28.271728515625,43111846
2010-11-09,29.269556045532227,38539228
2010-11-10,27.939115524291992,39926141
2010-11-11,28.770645141601562,29976771
2010-11-12,31.09891128540039,63015827
2010-11-15,33.26085662841797,58114773
2010-11-16,31.265207290649414,55566825
2010-11-17,31.597816467285156,53675647
2010-11-18,31.764122009277344,32444048
2010-11-19,30.860004425048828,20132221
2010-11-22,30.860004425048828,19451919
2010-11-23,31.026823043823242,27343425
2010-11-24,33.0285530090332,52047648
2010-11-25,33.0285530090332,52230775
2010-11-26,31.860876083374023,34309433
2010-11-29,33.695796966552734,29763226
2010-11-30,35.864341735839844,88591906
2010-12-01,37.69923782348633,59335310
2010-12-02,39.36735916137695,40252932
2010-12-03,40.034610748291016,33099173
2010-12-07,38.199684143066406,38712592
2010-12-08,38.199684143066406,28333974
2010-12-09,38.8669319152832,16403712
2010-12-13,38.199684143066406,18120088
2010-12-14,39.20055389404297,24241884
2010-12-15,39.534175872802734,28488430
2010-12-16,38.366493225097656,25232844
2010-12-17,37.69923782348633,25795070
2010-12-20,34.86347579956055,20673996
2010-12-21,34.363033294677734,30679476
2010-12-22,38.05582809448242,25930300
2010-12-23,38.39867401123047,23654500
2010-12-24,38.22724533081055,12355000
2010-12-27,37.71298599243164,5650600
2010-12-28,38.9129524230957,8286400
2010-12-29,39.084373474121094,11256100
2010-12-30,39.59864044189453,9086100
2011-01-04,38.57010269165039,12267200
2011-01-05,37.54157257080078,27645400
2011-01-06,36.85587692260742,13225200
2011-01-07,35.99876403808594,23181900
2011-01-10,33.084564208984375,48956200
2011-01-11,33.25600814819336,28172800
2011-01-12,30.856081008911133,91660304
2011-01-13,31.713199615478516,39279000
2011-01-14,31.370351791381836,66688500
2011-01-17,31.02750015258789,40823900
2011-01-18,30.513240814208984,27617900
2011-01-19,30.513240814208984,21509200
2011-01-20,29.313276290893555,36056900
2011-01-21,28.799015045166016,35194500
2011-01-24,27.770471572875977,27228300
2011-01-25,27.599048614501953,41200800
2011-01-26,26.399089813232422,56725500
2011-01-27,27.427627563476562,34501200
2011-01-28,26.741931915283203,34620000
2011-01-31,26.741931915283203,28794200
2011-02-01,25.0277156829834,29483000
2011-02-02,27.08478355407715,31911600
2011-02-03,29.14185333251953,67904500
