Date,Close,Volume
2010-01-04,68.67138671875,7802832
2010-01-05,69.37689971923828,8524931
2010-01-06,70.08243560791016,4940497
2010-01-07,69.37689971923828,5769711
2010-01-08,69.8472671508789,5352026
2010-01-11,70.7879638671875,7802935
2010-01-12,69.8472671508789,5101579
2010-01-13,70.08243560791016,6453950
2010-01-14,70.31763458251953,2748756
2010-01-15,69.8472671508789,6872045
2010-01-18,70.08243560791016,3172802
2010-01-19,68.90655517578125,9415807
2010-01-20,67.7306900024414,8444185
2010-01-21,65.8492660522461,11817570
2010-01-22,64.43822479248047,11398141
2010-01-25,63.96786117553711,9910339
2010-01-26,62.3216552734375,13716696
2010-01-27,60.91057586669922,9841597
2010-01-28,61.85129165649414,5500078
2010-01-29,62.086463928222656,10309248
2010-02-01,63.497520446777344,6828953
2010-02-02,63.027156829833984,8972780
2010-02-03,64.90857696533203,7133983
2010-02-04,62.55681610107422,13041588
2010-02-05,62.086463928222656,7661142
2010-02-08,61.85129165649414,6679260
2010-02-09,61.145748138427734,8388473
2010-02-10,61.85129165649414,6555832
2010-02-11,62.65823745727539,3448180
2010-02-12,62.65823745727539,3555808
2010-02-15,61.471534729003906,4202598
2010-02-16,61.70888137817383,5632124
2010-02-17,62.89558029174805,7462508
2010-02-18,62.65823745727539,6216123
2010-02-19,63.60761260986328,5036736
2010-02-22,64.31963348388672,5978707
2010-02-23,64.7943344116211,9362660
2010-02-24,64.08229064941406,3708682
2010-02-25,64.31963348388672,4971277
2010-02-26,64.08229064941406,4681638
2010-03-02,65.50635528564453,7495750
2010-03-03,66.69306182861328,9909621
2010-03-04,65.98103332519531,7929543
2010-03-05,65.74369049072266,7068524
2010-03-08,66.45572662353516,9285607
2010-03-09,65.74369049072266,6539518
2010-03-10,65.03165435791016,5659723
2010-03-11,65.98103332519531,5421384
2010-03-12,65.74369049072266,8272330
2010-03-15,65.74369049072266,3248829
2010-03-16,67.64241790771484,10670605
2010-03-17,70.25316619873047,18005479
2010-03-18,69.5411605834961,8155263
2010-03-19,70.49053955078125,8013265
2010-03-22,70.01583099365234,13850794
2010-03-23,71.20254516601562,8492407
2010-03-24,71.20254516601562,12072326
2010-03-25,70.01583099365234,11141847
2010-03-26,69.30380249023438,4734271
2010-03-29,68.11710357666016,8337994
2010-03-30,70.25316619873047,8328247
2010-03-31,70.49053955078125,9749667
2010-04-01,71.67723846435547,13686429
2010-04-02,72.38926696777344,14168239
2010-04-05,72.15190887451172,10576521
2010-04-07,72.86395263671875,14411503
2010-04-08,69.77850341796875,15056652
2010-04-09,70.49053955078125,5907810
2010-04-12,69.30380249023438,12685361
2010-04-16,68.35443115234375,7225810
2010-04-19,66.93038940429688,10338899
2010-04-20,70.01583099365234,8056152
2010-04-21,69.06647491455078,7218115
2010-04-22,70.25316619873047,13241145
2010-04-23,69.77850341796875,6909699
2010-04-26,70.72787475585938,6070329
2010-04-27,71.20254516601562,3487681
2010-04-28,70.49053955078125,6179700
2010-04-29,70.72787475585938,2528166
2010-04-30,72.15190887451172,4583962
2010-05-04,74.7626724243164,17567172
2010-05-06,72.62659454345703,16425336
2010-05-07,70.25316619873047,19052614
2010-05-10,71.43990325927734,9220149
2010-05-11,69.77850341796875,11190171
2010-05-12,70.25316619873047,4836051
2010-05-13,69.5411605834961,4601815
2010-05-14,69.30380249023438,8411866
2010-05-17,68.35443115234375,4862932
2010-05-18,69.06647491455078,5252607
2010-05-19,69.5411605834961,3309670
2010-05-20,69.5411605834961,0
2010-05-21,69.5411605834961,0
2010-05-24,67.87976837158203,8082315
2010-05-25,65.50635528564453,8006185
2010-05-26,67.40509033203125,6257779
2010-05-27,67.64241790771484,5298058
2010-05-31,68.82911682128906,3396983
2010-06-01,68.35443115234375,2852998
2010-06-02,68.82911682128906,3868020
2010-06-03,69.77850341796875,5566357
2010-06-04,70.01583099365234,3966926
2010-06-07,68.11710357666016,6767496
2010-06-08,67.87976837158203,2898963
2010-06-09,68.35443115234375,4211935
